ID,Rol,Acusado,Victima,Sexo,Edad,Rango etario,Año,Mes,Día,Día semana,Hora,Hora completa,Num víctimas,Participantes,Fecha fallecimiento,Lugar del hecho,Tipo de calle,Calle,Cruce,Dirección normalizada,Comuna,Barrios,Coordenada,Pos x,Pos y
2020-0024,CONDUCTOR,AUTO,AUTO,MASCULINO,53,Entre 41 y 60,2020,4,24,Viernes,7,07:58:00,1,AUTO-AUTO,2020-04-24,MURGUIONDO 1339,CALLE,MURGUIONDO,,MURGUIONDO 1339,COMUNA 9,LINIERS - MATADEROS - PARQUE AVELLANEDA,"-58.50801713,-34.65177305",-58.50801713,-34.65177305
2020-0025,PEATON,AUTO,PEATON,MASCULINO,0,Menos de 20,2020,5,12,Martes,5,05:35:00,1,PEATON-AUTO,2020-05-12,RIVADAVIA AV. 2551,AVENIDA,RIVADAVIA AV.,,RIVADAVIA AV. 2551,COMUNA 3,BALVANERA - SAN CRISTOBAL,"-58.40258477,-34.60975108",-58.40258477,-34.60975108
2020-0026,CONDUCTOR,OBJETO FIJO,MOTO,MASCULINO,28,Entre 21 y 40,2020,5,17,Domingo,6,06:40:00,1,MOTO-OBJETO FIJO,2020-05-17,"LUGONES, LEOPOLDO AV. KM 6,1",AUTOPISTA,"LUGONES, LEOPOLDO AV.",,,COMUNA 14,PALERMO,"0.0,0.0",0.0,0.0
2020-0027,PEATON,CARGAS,PEATON,MASCULINO,76,Entre 61 y 80,2020,5,18,Lunes,8,08:00:00,1,PEATON-CARGAS,2020-05-18,"DELLEPIANE, LUIS, TTE. GRAL. Y MONTIEL",AVENIDA,"DELLEPIANE, LUIS, TTE. GRAL.",MONTIEL,"DELLEPIANE, LUIS, TTE. GRAL. y MONTIEL",COMUNA 8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,"-58.48267426,-34.68454456",-58.48267426,-34.68454456
2020-0028,PEATON,PASAJEROS,PEATON,MASCULINO,91,Más de 80,2020,5,19,Martes,10,10:00:00,1,PEATON-PASAJEROS,2020-05-23,"SCALABRINI ORTIZ, RAUL AV. Y WARNES AV.",AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",WARNES AV.,"SCALABRINI ORTIZ, RAUL AV. y WARNES AV.",COMUNA 15,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,"-58.44248936,-34.60221948",-58.44248936,-34.60221948
2020-0029,PEATON,PASAJEROS,PEATON,MASCULINO,80,Más de 80,2020,6,10,Miercoles,14,14:00:00,1,PEATON-PASAJEROS,2020-06-12,"PAZ, GRAL. AV. y ROFFO, ANGEL H., DR.",GRAL PAZ,"PAZ, GRAL. AV.","ROFFO, ANGEL H., DR.","PAZ, GRAL. AV. y ROFFO, ANGEL H., DR.",COMUNA 9,LINIERS - MATADEROS - PARQUE AVELLANEDA,"-58.52909134,-34.63886726",-58.52909134,-34.63886726
2020-0030,CONDUCTOR,MULTIPLE,MOTO,MASCULINO,40,Entre 41 y 60,2020,6,16,Martes,15,15:00:00,1,MULTIPLE,2020-06-16,SAN MARTIN AV. 1550,AVENIDA,SAN MARTIN AV.,,SAN MARTIN AV. 1550,COMUNA 6,CABALLITO,"-58.45158942,-34.6064658",-58.45158942,-34.6064658
2020-0031,CONDUCTOR,CARGAS,MOTO,MASCULINO,29,Entre 21 y 40,2020,6,30,Martes,8,08:00:00,1,MOTO-CARGAS,2020-06-30,"GARZON, EUGENIO, GRAL. AV. y LARRAYA",AVENIDA,"GARZON, EUGENIO, GRAL. AV.",LARRAYA,"GARZON, EUGENIO, GRAL. AV. y LARRAYA",COMUNA 9,LINIERS - MATADEROS - PARQUE AVELLANEDA,"-58.49344309,-34.65788529",-58.49344309,-34.65788529
2020-0032,CONDUCTOR,AUTO,MOTO,MASCULINO,21,Entre 21 y 40,2020,7,10,Viernes,23,23:00:00,1,MOTO-AUTO,2020-07-10,CORRIENTES AV. Y SERRANO,AVENIDA,CORRIENTES AV.,SERRANO,CORRIENTES AV. y SERRANO,COMUNA 15,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,"-58.44259166,-34.59635137",-58.44259166,-34.59635137
2020-0033,CONDUCTOR,OBJETO FIJO,AUTO,MASCULINO,32,Entre 21 y 40,2020,7,19,Domingo,6,06:25:00,1,AUTO-OBJETO FIJO,2020-07-19,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",GRAL PAZ,"PAZ, GRAL. AV.",DEL LIBERTADOR AV.,"PAZ, GRAL. AV. y DEL LIBERTADOR AV.",COMUNA 13,BELGRANO - COLEGIALES - NUÃ‘EZ,"-58.46743471,-34.53476874",-58.46743471,-34.53476874
2020-0034,PEATON,AUTO,PEATON,FEMENINO,0,Menos de 20,2020,8,2,Domingo,3,03:20:00,1,PEATON-AUTO,2020-08-02,"MITRE, BARTOLOME Y ANCHORENA, TOMAS MANUEL DE, DR.",CALLE,"MITRE, BARTOLOME","ANCHORENA, TOMAS MANUEL DE, DR.","MITRE, BARTOLOME y ANCHORENA, TOMAS MANUEL DE, DR.",COMUNA 3,BALVANERA - SAN CRISTOBAL,"-58.41178158,-34.60922259",-58.41178158,-34.60922259
2020-0035,CONDUCTOR,PASAJEROS,MOTO,MASCULINO,40,Entre 41 y 60,2020,8,4,Martes,5,05:30:00,1,MOTO-PASAJEROS,2020-08-04,"AU 25 DE MAYO ALTURA PUMACAHUA Y RECUERO, CASIMIRO, TTE. CNEL.",AUTOPISTA,AUTOPISTA 25 DE MAYO,,AUTOPISTA 25 DE MAYO y PUMACAHUA,COMUNA 7,FLORES - PARQUE CHACABUCO,"-58.45068621,-34.63638927",-58.45068621,-34.63638927
2020-0036,PEATON,MOTO,PEATON,MASCULINO,72,Entre 61 y 80,2020,8,7,Viernes,18,18:40:00,1,PEATON-MOTO,2020-08-22,"SCALABRINI ORTIZ, RAUL AV. Y PARAGUAY",AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",PARAGUAY,"SCALABRINI ORTIZ, RAUL AV. y PARAGUAY",COMUNA 14,PALERMO,"-58.42016954,-34.5877879",-58.42016954,-34.5877879
2020-0037,PEATON,AUTO,PEATON,MASCULINO,38,Entre 21 y 40,2020,8,29,Sabado,4,04:30:00,1,PEATON-AUTO,2020-08-29,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y VARELA AV.",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",VARELA AV.,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. y VARELA AV.",COMUNA 8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,"-58.43850413,-34.65554754",-58.43850413,-34.65554754
2020-0038,CONDUCTOR,AUTO,AUTO,MASCULINO,46,Entre 41 y 60,2020,8,30,Domingo,4,04:00:00,2,AUTO-AUTO,2020-08-30,"LAS HERAS GENERAL AV. Y DIAZ, CNEL. AV.",AVENIDA,LAS HERAS GENERAL AV.,"DIAZ, CNEL. AV.","LAS HERAS GENERAL AV. y DIAZ, CNEL. AV.",COMUNA 14,PALERMO,"-58.40617526,-34.58345898",-58.40617526,-34.58345898
2020-0038,CONDUCTOR,AUTO,AUTO,MASCULINO,64,Entre 61 y 80,2020,8,30,Domingo,4,04:00:00,2,AUTO-AUTO,2020-08-30,"LAS HERAS GENERAL AV. Y DIAZ, CNEL. AV.",AVENIDA,LAS HERAS GENERAL AV.,"DIAZ, CNEL. AV.","LAS HERAS GENERAL AV. y DIAZ, CNEL. AV.",COMUNA 14,PALERMO,"-58.40617526,-34.58345898",-58.40617526,-34.58345898
2020-0039,PEATON,CARGAS,PEATON,MASCULINO,44,Entre 41 y 60,2020,9,1,Martes,19,19:17:42,1,PEATON-CARGAS,2020-09-01,MURGUIONDO 2700,CALLE,MURGUIONDO,,MURGUIONDO,COMUNA 9,LINIERS - MATADEROS - PARQUE AVELLANEDA,"0.0,0.0",0.0,0.0
2020-0040,CONDUCTOR,OBJETO FIJO,AUTO,MASCULINO,0,Menos de 20,2020,9,12,Sabado,3,03:30:00,1,AUTO-OBJETO FIJO,2020-09-12,"CASTILLO, RAMON S., PRES. AV. Y CALLE 12",AVENIDA,"CASTILLO, RAMON S., PRES. AV.",CALLE 12 (NO OFICIAL),"CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)",COMUNA 2,RECOLETA,"-58.38526125,-34.5780581",-58.38526125,-34.5780581
2020-0041,CONDUCTOR,PASAJEROS,MOTO,MASCULINO,34,Entre 21 y 40,2020,9,28,Lunes,1,01:45:00,1,MOTO-PASAJEROS,2020-09-28,"CURAPALIGUE Y PERON, EVA AV.",AVENIDA,CURAPALIGUE,"PERON, EVA AV.","CURAPALIGUE y PERON, EVA AV.",COMUNA 7,FLORES - PARQUE CHACABUCO,"-58.4475047,-34.63491705",-58.4475047,-34.63491705
2020-0042,PEATON,PASAJEROS,PEATON,FEMENINO,53,Entre 41 y 60,2020,9,29,Martes,17,17:10:00,1,PEATON-PASAJEROS,2020-09-29,"DIAZ, ANA Y SOLDADO DE LA FRONTERA AV.",AVENIDA,"DIAZ, ANA",SOLDADO DE LA FRONTERA AV.,"DIAZ, ANA y SOLDADO DE LA FRONTERA AV.",COMUNA 8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,"-58.46745752,-34.68192648",-58.46745752,-34.68192648
2020-0043,PEATON,PASAJEROS,PEATON,MASCULINO,64,Entre 61 y 80,2020,9,30,Miercoles,17,17:20:00,1,PEATON-PASAJEROS,2020-09-30,"ALEM, LEANDRO N. AV. Y PARAGUAY",AVENIDA,"ALEM, LEANDRO N. AV.",PARAGUAY,"ALEM, LEANDRO N. AV. y PARAGUAY",COMUNA 1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,"-58.37202621,-34.59717942",-58.37202621,-34.59717942
2020-0044,CONDUCTOR,AUTO,AUTO,MASCULINO,43,Entre 41 y 60,2020,10,5,Lunes,0,00:20:00,1,AUTO-AUTO,2020-10-05,LA PLATA AV. E INDEPENDENCIA,AVENIDA,LA PLATA AV.,INDEPENDENCIA AV.,LA PLATA AV. e INDEPENDENCIA AV.,COMUNA 6,CABALLITO,"-58.42779702,-34.62207347",-58.42779702,-34.62207347
2020-0045,CONDUCTOR,CARGAS,AUTO,MASCULINO,50,Entre 41 y 60,2020,10,19,Lunes,3,03:00:00,1,AUTO-CARGAS,2020-10-19,"PAZ, GRAL. AV. Y 27 DE FEBRERO AV.",GRAL PAZ,"PAZ, GRAL. AV.",27 DE FEBRERO AV.,"PAZ, GRAL. AV. y 27 DE FEBRERO AV.",COMUNA 8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,"-58.46244952,-34.70524971",-58.46244952,-34.70524971
2020-0046,CONDUCTOR,MOTO,MOTO,MASCULINO,41,Entre 41 y 60,2020,10,27,Martes,21,21:00:00,1,MOTO-MOTO,2020-10-27,"NAZCA AV. Y CARRANZA, ADOLFO P.",AVENIDA,NAZCA AV.,"CARRANZA, ADOLFO P.","NAZCA AV. y CARRANZA, ADOLFO P.",COMUNA 11,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,"-58.4844016,-34.60776782",-58.4844016,-34.60776782
2020-0047,PEATON,CARGAS,PEATON,MASCULINO,15,Menos de 20,2020,10,27,Martes,14,14:00:00,1,PEATON-CARGAS,2020-10-27,AUTOPISTA CAMPORA ALTURA LACARRA AV.,AUTOPISTA,AUTOPISTA PRESIDENTE HECTOR J. CAMPORA,LACARRA AV.,AUTOPISTA PRESIDENTE HÃ‰CTOR J. CÃMPORA y LACARRA AV.,COMUNA 9,LINIERS - MATADEROS - PARQUE AVELLANEDA,"-58.46668375,-34.65174801",-58.46668375,-34.65174801
2020-0048,CONDUCTOR,OBJETO FIJO,MOTO,MASCULINO,41,Entre 41 y 60,2020,10,29,Jueves,20,20:20:00,1,MOTO-OBJETO FIJO,2020-10-29,DORREGO AV. 614,AVENIDA,DORREGO AV.,,DORREGO AV. 614,COMUNA 15,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,"-58.4495878,-34.59322448",-58.4495878,-34.59322448
2020-0049,PEATON,AUTO,PEATON,MASCULINO,36,Entre 21 y 40,2020,10,30,Viernes,20,20:00:00,1,PEATON-AUTO,2020-10-30,"DEL LIBERTADOR AV. Y RAMOS MEJIA, JOSE MARIA, DR. AV.",AVENIDA,DEL LIBERTADOR AV.,"RAMOS MEJIA, JOSE MARIA, DR. AV.","DEL LIBERTADOR AV. y RAMOS MEJIA, JOSE MARIA, DR. AV.",COMUNA 1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,"-58.37533517,-34.59276462",-58.37533517,-34.59276462
2020-0050,PEATON,MOTO,PEATON,FEMENINO,28,Entre 21 y 40,2020,11,1,Domingo,22,22:00:00,1,PEATON-MOTO,2020-11-01,SANTA FE AV. Y GODOY CRUZ,AVENIDA,SANTA FE AV.,GODOY CRUZ,SANTA FE AV. y GODOY CRUZ,COMUNA 14,PALERMO,"-58.42525456,-34.57866344",-58.42525456,-34.57866344
2020-0051,CONDUCTOR,AUTO,MOTO,MASCULINO,49,Entre 41 y 60,2020,11,5,Jueves,0,00:40:00,1,MOTO-AUTO,2020-11-05,AVELLANEDA AV. Y MERCEDES,AVENIDA,AVELLANEDA AV.,MERCEDES,AVELLANEDA AV. y MERCEDES,COMUNA 10,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,"-58.48493828,-34.62981124",-58.48493828,-34.62981124
2020-0052,CICLISTA,CARGAS,BICICLETA,MASCULINO,44,Entre 41 y 60,2020,11,7,Sabado,6,06:50:00,1,BICICLETA-CARGAS,2020-11-07,TUCUMAN Y PUEYRREDON AV.,AVENIDA,TUCUMAN,PUEYRREDON AV.,TUCUMAN y PUEYRREDON AV.,COMUNA 3,BALVANERA - SAN CRISTOBAL,"-58.40480504,-34.60183884",-58.40480504,-34.60183884
2020-0053,PASAJERO_ACOMPAÑANTE,AUTO,AUTO,MASCULINO,27,Entre 21 y 40,2020,11,9,Lunes,3,03:30:00,1,AUTO-AUTO,2020-11-09,"ALCORTA, AMANCIO AV. Y EINSTEIN, ALBERTO",AVENIDA,"ALCORTA, AMANCIO AV.","EINSTEIN, ALBERTO","ALCORTA, AMANCIO AV. y EINSTEIN, ALBERTO",COMUNA 4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,"-58.41125934,-34.6541774",-58.41125934,-34.6541774
2020-0054,CICLISTA,AUTO,BICICLETA,MASCULINO,59,Entre 41 y 60,2020,11,19,Jueves,9,09:00:00,1,BICICLETA-AUTO,2020-11-23,INCLAN Y ALBERTI,CALLE,INCLAN,ALBERTI,INCLAN y ALBERTI,COMUNA 4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,"-58.39956546,-34.6297708",-58.39956546,-34.6297708
2020-0055,PEATON,CARGAS,PEATON,MASCULINO,91,Más de 80,2020,11,19,Jueves,12,12:30:00,1,PEATON-CARGAS,2020-12-11,OLAZABAL AV. 5437,AVENIDA,OLAZABAL AV.,,OLAZABAL AV. 5437,COMUNA 12,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,"-58.49005682,-34.5786897",-58.49005682,-34.5786897
2020-0056,CONDUCTOR,CARGAS,MOTO,FEMENINO,34,Entre 21 y 40,2020,11,21,Sabado,13,13:00:00,1,MOTO-CARGAS,2020-11-21,"PAZ, GRAL. AV. Y DOCTOR RAMON CARRILLO",GRAL PAZ,"PAZ, GRAL. AV.","ROCA, CNEL. AV.","PAZ, GRAL. AV. y ROCA, CNEL. AV.",COMUNA 8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,"-58.47064556,-34.69843756",-58.47064556,-34.69843756
2020-0057,PEATON,AUTO,PEATON,MASCULINO,84,Más de 80,2020,11,23,Lunes,7,07:45:00,1,PEATON-AUTO,2020-11-23,"NAZCA AV. Y VIALE, LUIS",AVENIDA,NAZCA AV.,"VIALE, LUIS","NAZCA AV. y VIALE, LUIS",COMUNA 11,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,"-58.4750156,-34.61945902",-58.4750156,-34.61945902
2020-0058,PEATON,AUTO,PEATON,MASCULINO,57,Entre 41 y 60,2020,11,24,Martes,16,16:00:00,1,PEATON-AUTO,2020-11-25,"OLIVERA AV. Y FALCON, RAMON L., CNEL.",AVENIDA,OLIVERA AV.,"FALCON, RAMON L.,CNEL.","OLIVERA AV. y FALCON, RAMON L.,CNEL.",COMUNA 10,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,"-58.48727942,-34.63652467",-58.48727942,-34.63652467
2020-0059,PEATON,PASAJEROS,PEATON,FEMENINO,49,Entre 41 y 60,2020,12,1,Martes,6,06:35:00,1,PEATON-PASAJEROS,2020-12-14,BRASIL 1100,CALLE,BRASIL,,BRASIL 1100,COMUNA 1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,"-58.3795169,-34.62794241",-58.3795169,-34.62794241
2020-0060,PEATON,MOTO,PEATON,FEMENINO,69,Entre 61 y 80,2020,12,3,Jueves,20,20:30:00,1,PEATON-MOTO,2020-12-03,"HOMERO Y PERON, EVA AV.",AVENIDA,HOMERO,"PERON, EVA AV.","HOMERO y PERON, EVA AV.",COMUNA 9,LINIERS - MATADEROS - PARQUE AVELLANEDA,"-58.47750832,-34.65672199",-58.47750832,-34.65672199
2020-0061,CONDUCTOR,CARGAS,MOTO,MASCULINO,45,Entre 41 y 60,2020,12,3,Jueves,14,14:40:00,1,MOTO-CARGAS,2020-12-04,"CANTILO, INT. Y UDAONDO, GUILLERMO AV.",AUTOPISTA,"CANTILO, INT.","UDAONDO, GUILLERMO AV.","CANTILO, INT. y UDAONDO, GUILLERMO AV.",COMUNA 13,BELGRANO - COLEGIALES - NUÃ‘EZ,"-58.44927253,-34.54048625",-58.44927253,-34.54048625
2020-0062,CICLISTA,PASAJEROS,BICICLETA,MASCULINO,47,Entre 41 y 60,2020,12,4,Viernes,17,17:19:00,1,BICICLETA-PASAJEROS,2020-12-04,MORENO 1845,CALLE,MORENO,,MORENO 1845,COMUNA 3,BALVANERA - SAN CRISTOBAL,"-58.39246272,-34.61253541",-58.39246272,-34.61253541
2020-0063,PEATON,MOTO,PEATON_MOTO,MASCULINO,38,Entre 21 y 40,2020,12,5,Sabado,7,07:10:00,2,PEATON_MOTO-MOTO,2020-12-05,NUEVA YORK Y ALTA GRACIA,CALLE,NUEVA YORK,ALTA GRACIA,NUEVA YORK y ALTA GRACIA,COMUNA 11,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,"-58.52783814,-34.61047001",-58.52783814,-34.61047001
2020-0063,PASAJERO_ACOMPAÑANTE,MOTO,PEATON_MOTO,MASCULINO,21,Entre 21 y 40,2020,12,5,Sabado,7,07:10:00,2,PEATON_MOTO-MOTO,2020-12-05,NUEVA YORK Y ALTA GRACIA,CALLE,NUEVA YORK,ALTA GRACIA,NUEVA YORK y ALTA GRACIA,COMUNA 11,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,"-58.52783814,-34.61047001",-58.52783814,-34.61047001
2020-0065,CONDUCTOR,AUTO,MOTO,MASCULINO,24,Entre 21 y 40,2020,12,5,Sabado,16,16:00:00,1,MOTO-AUTO,2020-12-06,"PAZ, GRAL. AV. Y GOYENECHE, ROBERTO PARQUE AV.",GRAL PAZ,"PAZ, GRAL. AV.","GOYENECHE, ROBERTO PARQUE AV.","PAZ, GRAL. AV. y GOYENECHE, ROBERTO PARQUE AV.",COMUNA 12,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,"-58.49332664,-34.54836855",-58.49332664,-34.54836855
2020-0066,CONDUCTOR,OBJETO FIJO,MOTO,MASCULINO,27,Entre 21 y 40,2020,12,7,Lunes,4,04:30:00,1,MOTO-OBJETO FIJO,2020-12-07,AUTOPISTA PERITO MORENO ALTURA ESTACION DE TREN VILLA LURO,AUTOPISTA,AUTOPISTA PERITO MORENO,,AUTOPISTA PERITO MORENO (ALTURA ESTACION DE TREN VILLA LURO),COMUNA 10,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,"-58.50178784,-34.63593897",-58.50178784,-34.63593897
2020-0067,PEATON,PASAJEROS,PEATON,MASCULINO,51,Entre 41 y 60,2020,12,11,Viernes,22,22:00:00,1,PEATON-PASAJEROS,2020-12-11,SAENZ AV. Y BEAZLEY,AVENIDA,SAENZ AV.,BEAZLEY,SAENZ AV. y BEAZLEY,COMUNA 4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,"-58.41657793,-34.65476216",-58.41657793,-34.65476216
2020-0068,CONDUCTOR,AUTO,MOTO,MASCULINO,71,Entre 61 y 80,2020,12,12,Sabado,20,20:30:00,1,MOTO-AUTO,2020-12-20,DEL LIBERTADOR AV. Y AUSTRIA,AVENIDA,DEL LIBERTADOR AV.,AUSTRIA,DEL LIBERTADOR AV. y AUSTRIA,COMUNA 2,RECOLETA,"-58.39731474,-34.58307887",-58.39731474,-34.58307887
2020-0069,PASAJERO_ACOMPAÑANTE,PASAJEROS,MOTO,MASCULINO,25,Entre 21 y 40,2020,12,15,Martes,5,05:20:00,1,MOTO-PASAJEROS,2020-12-15,"INDEPENDENCIA AV. Y SAENZ PEÑA, LUIS, PRES.",AVENIDA,INDEPENDENCIA AV.,"SAENZ PE?A, LUIS, PRES.","INDEPENDENCIA AV. y SAENZ PEÃ‘A, LUIS, PRES.",COMUNA 1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,"-58.38746381,-34.61790839",-58.38746381,-34.61790839
2020-0070,PEATON,PASAJEROS,PEATON,FEMENINO,81,Más de 80,2020,12,17,Jueves,15,15:35:00,1,PEATON-PASAJEROS,2020-12-22,"CALLAO AV. Y LAS HERAS, GENERAL",AVENIDA,CALLAO AV.,"LAS HERAS, GENERAL","CALLAO AV. y LAS HERAS, GENERAL",COMUNA 2,RECOLETA,"-58.39189441,-34.59176378",-58.39189441,-34.59176378
2020-0071,PEATON,AUTO,PEATON,MASCULINO,4,Menos de 20,2020,12,17,Jueves,23,23:00:00,1,PEATON-AUTO,2020-12-17,SAN PEDRITO AV. Y DIRECTORIO AV.,AVENIDA,SAN PEDRITO AV.,DIRECTORIO AV.,SAN PEDRITO AV. y DIRECTORIO AV.,COMUNA 7,FLORES - PARQUE CHACABUCO,"-58.46749188,-34.63551751",-58.46749188,-34.63551751
2020-0072,CICLISTA,AUTO,BICICLETA,MASCULINO,42,Entre 41 y 60,2020,12,19,Sabado,3,03:30:00,1,BICICLETA-AUTO,2020-12-19,"JUJUY AV. Y CARLOS, CALVO",AVENIDA,JUJUY AV.,"CALVO, CARLOS","JUJUY AV. y CALVO, CARLOS",COMUNA 3,BALVANERA - SAN CRISTOBAL,"-58.40280471,-34.62113271",-58.40280471,-34.62113271
2020-0073,CONDUCTOR,OBJETO FIJO,MOTO,MASCULINO,56,Entre 41 y 60,2020,12,20,Domingo,7,07:40:00,1,MOTO-OBJETO FIJO,2020-12-20,27 DE FEBRERO AV. Y ESCALADA AV.,AVENIDA,27 DE FEBRERO AV.,ESCALADA AV.,27 DE FEBRERO AV. y ESCALADA AV.,COMUNA 8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,"-58.44451316,-34.68475866",-58.44451316,-34.68475866
2020-0074,CONDUCTOR,AUTO,AUTO,MASCULINO,39,Entre 21 y 40,2020,12,20,Domingo,21,21:00:00,1,AUTO-AUTO,2020-12-20,BOGOTA Y NAZCA AV.,AVENIDA,BOGOTA,NAZCA AV.,BOGOTA y NAZCA AV.,COMUNA 7,FLORES - PARQUE CHACABUCO,"-58.47110424,-34.62742408",-58.47110424,-34.62742408
2020-0075,PEATON,PASAJEROS,PEATON,MASCULINO,23,Entre 21 y 40,2020,12,23,Miercoles,14,14:00:00,1,PEATON-PASAJEROS,2020-12-23,CORRIENTES AV. Y 9 DE JULIO AV.,AVENIDA,CORRIENTES AV.,9 DE JULIO AV.,CORRIENTES AV. y 9 DE JULIO AV.,COMUNA 1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,"-58.38220928,-34.60373898",-58.38220928,-34.60373898
2020-0076,CONDUCTOR,PASAJEROS,AUTO,FEMENINO,78,Entre 61 y 80,2020,12,24,Jueves,12,12:30:00,1,AUTO-PASAJEROS,2021-01-17,ALVAREZ JONTE AV. Y CHIVILCOY,AVENIDA,ALVAREZ JONTE AV.,CHIVILCOY,ALVAREZ JONTE AV. y CHIVILCOY,COMUNA 10,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,"-58.49794468,-34.61565025",-58.49794468,-34.61565025
2020-0077,CONDUCTOR,AUTO,MOTO,FEMENINO,30,Entre 21 y 40,2020,12,25,Viernes,6,06:40:00,2,MOTO-AUTO,2020-12-25,SAN MARTIN AV. Y PUNTA ARENAS,AVENIDA,SAN MARTIN AV.,PUNTA ARENAS,SAN MARTIN AV. y PUNTA ARENAS,COMUNA 15,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,"-58.47220945,-34.60111373",-58.47220945,-34.60111373
2020-0077,PASAJERO_ACOMPAÑANTE,AUTO,MOTO,FEMENINO,24,Entre 21 y 40,2020,12,25,Viernes,6,06:40:00,2,MOTO-AUTO,2020-12-25,SAN MARTIN AV. Y PUNTA ARENAS,AVENIDA,SAN MARTIN AV.,PUNTA ARENAS,SAN MARTIN AV. y PUNTA ARENAS,COMUNA 15,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,"-58.47220945,-34.60111373",-58.47220945,-34.60111373
2020-0078,CICLISTA,PASAJEROS,BICICLETA,MASCULINO,26,Entre 21 y 40,2020,12,25,Viernes,5,05:50:00,1,BICICLETA-PASAJEROS,2020-12-25,BARCO CENTENERA DEL 1118,CALLE,BARCO CENTENERA DEL,,BARCO CENTENERA DEL 1118,COMUNA 7,FLORES - PARQUE CHACABUCO,"-58.43706741,-34.63217813",-58.43706741,-34.63217813
2020-0079,CONDUCTOR,OBJETO FIJO,MOTO,MASCULINO,28,Entre 21 y 40,2020,12,27,Domingo,4,04:15:00,1,MOTO-OBJETO FIJO,2020-12-27,"PAZ, GRAL. AV. Y ACCESO NORTE - PANAMERICANA",GRAL PAZ,"PAZ, GRAL. AV.","GOYENECHE, ROBERTO PARQUE AV.","PAZ, GRAL. AV. y GOYENECHE, ROBERTO PARQUE AV.",COMUNA 12,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,"-58.49332664,-34.54836855",-58.49332664,-34.54836855
2021-0001,CONDUCTOR,AUTO,MOTO,MASCULINO,36,Entre 21 y 40,2021,1,6,Miercoles,18,18:00:00,1,MOTO-AUTO,2021-01-06,AU FRONDIZI KM. 3,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,AU FRONDIZI KM. 3,COMUNA 1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,"-58.37960727,-34.62622851",-58.37960727,-34.62622851
